Fan,FanHours,Refrigerator,RefrigeratorHours,AirConditioner,AirConditionerHours,Television,TelevisionHours,Monitor,MonitorHours,MotorPump,MotorPumpHours,Month,City,UnitsConsumed,ElectricityBill
8,2,0,0,0,0,2,7,0,0,0,0,9,Faridabad,78.0,192.6
6,13,2,24,3,4,3,3,2,0,1,3,1,Chennai,1026.0,4206.0
7,11,0,0,3,8,2,3,0,0,0,0,8,Kolkata,1271.25,8934.38
4,13,2,24,2,4,1,5,3,6,1,3,1,Dahej,797.1,3847.42
6,6,0,0,2,1,0,0,3,3,0,0,12,Shimla,181.8,236.86
0,0,0,0,1,6,0,0,2,8,0,0,12,Kolkata,289.2,1585.2
6,1,1,24,2,10,3,8,0,0,0,0,7,Dahej,1093.5,5388.7
6,8,0,0,2,9,1,3,1,8,0,0,2,Shimla,936.6,5033.17
2,2,2,24,0,0,1,0,0,0,0,0,12,Mumbai,225.0,1706.25
8,1,0,0,2,10,1,2,0,0,0,0,4,Dahej,924.0,4507.3
0,0,0,0,3,3,0,0,3,8,1,2,2,Shimla,478.8,1938.44
1,11,2,24,2,8,1,4,2,5,1,2,4,Vadodara,1029.75,5057.2
5,7,0,0,2,0,0,0,2,3,1,2,1,Pune,130.95,742.24
7,16,0,0,3,8,1,4,0,0,0,0,2,Gurgaon,1344.0,8474.9
4,15,0,0,0,0,3,2,2,9,0,0,4,Mumbai,174.6,1189.65
2,13,2,24,2,9,1,4,3,2,0,0,2,Ratnagiri,1103.7,13203.84
8,7,0,0,0,0,2,0,0,0,1,0,2,Chennai,126.0,39.0
0,0,2,24,0,0,2,7,0,0,1,3,11,Dahej,325.5,1395.1
7,14,0,0,1,2,2,4,2,9,1,1,12,Shimla,378.6,1261.09
3,0,2,24,2,10,2,3,0,0,0,0,2,New Delhi,1134.0,6872.0
6,11,0,0,0,0,2,2,1,9,1,0,2,Hyderabad,171.3,580.85
8,14,0,0,1,2,1,5,3,5,0,0,3,New Delhi,375.0,1387.5
0,0,0,0,3,10,2,7,0,0,0,0,5,Gurgaon,1392.0,8815.7
1,2,2,24,3,3,2,5,0,0,0,0,3,Noida,655.5,4090.18
5,7,2,24,0,0,2,3,1,4,1,1,9,Dahej,340.05,1470.76
7,14,2,24,3,5,2,8,1,7,1,1,3,Navi Mumbai,1190.4,14348.28
8,10,0,0,0,0,0,0,3,0,1,3,5,Hyderabad,247.5,1042.5
8,12,0,0,3,8,0,0,0,0,1,2,7,Faridabad,1341.0,8453.6
5,15,1,24,1,2,2,8,3,1,0,0,2,Nagpur,418.35,4108.23
1,4,1,24,3,6,0,0,2,6,1,1,6,Shimla,963.9,5217.71
0,0,0,0,0,0,1,2,1,6,0,0,3,Shimla,13.2,0.0
6,16,1,24,2,10,2,6,1,7,1,3,1,Gurgaon,1335.9,8417.39
8,3,1,24,0,0,1,0,0,0,1,3,5,Faridabad,229.5,822.38
4,7,2,24,0,0,0,0,3,2,0,0,6,Nagpur,286.2,2333.55
5,16,1,24,3,0,1,2,0,0,0,0,7,Nagpur,294.0,2413.5
6,15,1,24,0,0,3,5,0,0,1,1,11,Dahej,378.0,1668.1
0,0,1,24,1,10,2,2,1,9,1,1,12,Shimla,603.3,2780.06
2,12,2,24,0,0,0,0,1,6,0,0,4,New Delhi,277.2,947.4
8,6,2,24,3,1,3,2,1,3,1,2,4,Mumbai,525.6,5572.92
7,0,0,0,2,3,3,7,2,8,1,3,10,Ratnagiri,419.7,4126.86
5,1,2,24,3,8,0,0,0,0,1,1,12,Vadodara,1329.75,6617.2
5,10,1,24,0,0,2,2,1,3,0,0,9,Mumbai,236.1,1820.02
6,2,1,24,1,4,0,0,1,1,0,0,10,Ahmedabad,316.2,1346.74
5,4,1,24,2,6,3,7,3,10,1,2,7,Ahmedabad,837.0,4054.9
7,4,0,0,1,5,3,5,3,7,1,0,10,Ratnagiri,358.2,3278.16
4,2,0,0,2,5,1,3,1,0,0,0,1,Shimla,477.0,1926.27
6,13,1,24,0,0,2,6,2,8,1,2,9,Gurgaon,383.7,1732.36
6,16,0,0,3,4,0,0,3,1,0,0,2,Kolkata,759.6,5097.0
0,0,1,24,2,1,2,6,0,0,0,0,10,Faridabad,234.0,846.0
7,6,0,0,2,7,1,2,2,4,0,0,6,Mumbai,740.1,8404.32
2,9,1,24,3,6,2,8,3,1,0,0,8,New Delhi,1010.1,5880.8
3,11,0,0,0,0,0,0,2,6,0,0,4,Navi Mumbai,88.65,376.76
5,8,1,24,0,0,2,0,2,1,1,3,8,Kolkata,267.9,1457.4
3,10,1,24,0,0,1,0,0,0,1,1,9,Kolkata,198.0,1038.0
5,0,1,24,3,10,0,0,3,3,0,0,6,Chennai,1468.8,6862.8
5,13,0,0,1,8,3,0,2,1,0,0,11,Pune,508.65,5349.18
5,5,2,24,2,8,1,1,1,10,0,0,1,Vadodara,1007.25,4940.2
5,4,0,0,0,0,2,4,0,0,1,3,9,Ahmedabad,136.5,520.12
0,0,0,0,1,7,0,0,0,0,1,1,3,New Delhi,337.5,1218.75
0,0,1,24,1,7,3,3,3,5,1,2,12,Faridabad,513.0,2574.8
2,6,0,0,1,7,2,0,3,2,1,0,4,Navi Mumbai,349.2,3153.96
8,4,1,24,2,10,2,1,1,4,0,0,5,Ratnagiri,1090.8,13033.56
2,16,1,24,2,1,3,0,1,8,0,0,10,Dahej,279.6,1156.42
7,0,1,24,3,0,1,6,1,5,1,3,6,Navi Mumbai,199.5,1444.88
6,15,0,0,0,0,2,4,1,4,1,2,3,New Delhi,276.3,943.35
6,15,0,0,3,8,3,6,0,0,1,2,4,Mumbai,1381.5,16870.8
5,4,2,24,1,1,0,0,0,0,0,0,7,New Delhi,306.0,1077.0
7,14,2,24,0,0,0,0,2,3,1,0,7,Faridabad,443.7,2119.36
7,10,1,24,1,7,0,0,1,9,1,2,9,Ahmedabad,636.3,3011.26
1,2,2,24,0,0,2,5,3,8,1,1,6,Vadodara,301.8,1271.86
1,8,1,24,0,0,0,0,3,9,1,0,12,Vadodara,158.4,613.2
0,0,2,24,1,8,2,7,2,10,0,0,5,Vadodara,642.0,3040.9
4,6,1,24,3,3,2,2,2,0,0,0,6,Nagpur,579.0,6277.8
5,4,0,0,1,9,0,0,1,5,1,3,3,Gurgaon,523.5,2649.35
8,0,2,24,1,0,2,7,2,1,0,0,5,Kolkata,260.4,1412.4
5,8,0,0,2,4,0,0,0,0,1,2,2,Vadodara,495.0,2276.5
7,8,1,24,2,3,3,8,2,0,0,0,8,Ratnagiri,576.0,6238.2
8,5,2,24,2,8,1,5,3,7,0,0,12,Noida,1066.2,6903.47
4,11,0,0,3,0,1,2,0,0,1,2,10,Chennai,150.0,75.0
3,0,1,24,2,2,1,7,2,8,1,3,5,Mumbai,395.7,3795.66
4,13,0,0,0,0,0,0,0,0,1,0,10,Chennai,117.0,25.5
6,6,1,24,0,0,1,3,1,6,0,0,2,Noida,205.2,1156.2
0,0,0,0,2,0,2,2,0,0,1,0,1,Chennai,12.0,0.0
6,5,1,24,1,7,3,1,3,4,1,0,4,Chennai,513.9,1133.4
8,11,2,24,0,0,3,2,3,9,0,0,2,Vadodara,464.4,2117.38
5,9,2,24,1,3,2,6,2,8,0,0,9,Nagpur,507.45,5333.34
0,0,2,24,1,6,1,0,0,0,0,0,3,Vadodara,486.0,2229.7
6,10,1,24,3,4,3,2,2,2,0,0,2,Hyderabad,805.8,5762.2
1,4,2,24,2,0,1,2,2,7,0,0,1,Dahej,247.8,993.15
1,1,2,24,1,6,0,0,1,10,0,0,1,Gurgaon,500.25,2484.28
0,0,1,24,1,6,1,8,2,3,1,0,2,Nagpur,409.2,3981.96
2,6,0,0,1,2,0,0,3,9,1,0,8,Shimla,149.4,101.75
7,2,1,24,3,2,3,1,3,8,1,1,4,Kolkata,469.8,2923.5
7,0,0,0,0,0,2,1,1,10,0,0,3,Kolkata,18.0,81.0
0,0,2,24,0,0,1,7,3,4,1,1,1,Faridabad,273.9,1055.47
0,0,1,24,2,6,3,7,2,8,1,3,5,Chennai,797.7,2836.2
2,5,2,24,2,7,3,6,3,6,1,2,6,Noida,989.1,6375.34
3,5,0,0,2,6,3,6,1,5,0,0,6,Ratnagiri,633.75,7000.5
1,2,0,0,2,3,3,4,3,2,0,0,12,Dahej,317.7,1354.54
3,13,2,24,2,3,1,1,1,7,1,2,1,Kolkata,630.15,4126.12
1,12,2,24,3,4,1,3,0,0,1,1,12,Shimla,814.5,4207.77
8,9,0,0,2,8,0,0,3,4,1,1,12,Nagpur,918.9,10764.48
8,11,0,0,1,7,2,5,2,10,1,1,11,New Delhi,589.5,2731.75
1,2,0,0,2,1,2,6,1,3,0,0,8,Ratnagiri,134.1,774.52
3,4,0,0,2,8,1,2,2,9,1,1,3,Ahmedabad,797.1,3847.42
7,0,1,24,3,3,2,8,3,8,0,0,3,Ratnagiri,589.8,6420.36
8,10,0,0,3,4,2,3,3,5,0,0,9,Shimla,756.0,3812.31
7,10,2,24,1,10,2,0,1,5,0,0,7,Chennai,829.5,3027.0
6,4,2,24,3,0,2,7,0,0,0,0,7,New Delhi,312.0,1104.0
0,0,1,24,3,8,1,4,1,8,1,1,10,Hyderabad,1232.1,9598.9
2,8,1,24,3,0,0,0,1,3,1,3,2,Chennai,215.1,195.3
6,3,1,24,2,0,3,3,1,1,1,2,7,Chennai,221.7,215.1
2,15,1,24,1,5,1,1,0,0,0,0,2,Vadodara,403.5,1800.7
3,8,2,24,1,10,2,7,2,0,1,0,7,Ahmedabad,762.0,3664.9
2,7,2,24,0,0,3,7,0,0,1,2,2,Noida,355.5,2085.75
2,7,0,0,3,6,3,6,0,0,1,3,7,Pune,963.0,11346.6
6,12,1,24,1,8,3,5,1,9,0,0,12,Shimla,685.8,3337.76
8,16,1,24,2,3,3,2,1,5,1,3,4,Hyderabad,757.5,5327.5
7,13,1,24,3,2,1,5,3,9,1,2,2,Dahej,675.15,3213.28
4,15,2,24,3,6,2,1,3,0,1,2,3,Ahmedabad,1212.0,6004.9
5,15,2,24,0,0,2,3,1,5,0,0,9,Ahmedabad,408.75,1828.0
2,2,1,24,0,0,1,5,3,9,0,0,6,Navi Mumbai,164.4,1085.1
5,4,2,24,1,8,3,0,1,9,1,0,7,Kolkata,631.8,4138.5
5,8,1,24,3,1,2,0,1,3,0,0,1,Chennai,336.6,559.8
6,6,2,24,0,0,3,5,2,3,1,2,3,Kolkata,394.2,2356.5
5,2,0,0,2,3,3,6,0,0,1,3,8,Nagpur,414.0,4048.2
6,8,0,0,2,8,0,0,1,10,0,0,4,Noida,840.0,5354.0
0,0,0,0,0,0,3,1,1,8,1,1,9,New Delhi,41.1,123.3
4,4,0,0,0,0,1,3,3,4,1,1,7,Hyderabad,81.9,212.94
8,1,2,24,3,1,1,5,2,1,1,3,12,Pune,453.9,4598.82
3,5,1,24,1,6,3,3,2,3,0,0,10,Kolkata,445.95,2744.62
8,0,1,24,2,9,1,2,1,8,1,2,3,Vadodara,978.6,4791.22
6,10,2,24,3,6,1,8,2,8,1,1,4,Pune,1226.7,14827.44
8,4,1,24,3,9,1,7,2,1,0,0,12,Dahej,1418.4,7078.18
8,6,2,24,2,7,3,2,2,2,0,0,10,Dahej,976.8,4781.86
4,14,0,0,1,1,2,2,1,0,1,1,9,Dahej,205.5,813.38
7,3,1,24,1,0,0,0,2,3,1,1,2,Vadodara,184.95,726.04
0,0,0,0,3,1,1,1,3,8,0,0,12,Hyderabad,166.8,560.6
5,6,2,24,1,4,1,0,0,0,0,0,3,New Delhi,463.5,1912.75
3,4,0,0,2,3,3,5,2,6,1,1,3,Gurgaon,378.9,1701.4
1,9,0,0,2,10,0,0,2,8,1,3,4,Ratnagiri,1006.95,11926.74
6,7,2,24,0,0,2,3,3,7,1,2,9,Gurgaon,398.7,1829.11
3,9,1,24,3,7,3,5,1,6,0,0,6,Nagpur,1165.95,14025.54
6,2,2,24,1,2,1,0,3,3,1,0,1,Faridabad,343.8,1475.01
0,0,0,0,2,9,3,2,2,3,1,2,12,Hyderabad,880.2,6431.8
3,4,0,0,1,10,1,7,0,0,0,0,11,Mumbai,498.0,5207.4
7,1,0,0,0,0,1,7,1,4,1,2,10,Nagpur,86.55,367.84
1,7,2,24,3,4,1,7,0,0,0,0,11,Nagpur,792.75,9099.3
7,7,2,24,1,7,1,7,2,1,0,0,7,Ahmedabad,664.65,3158.68
1,8,0,0,1,7,2,0,0,0,0,0,5,Chennai,333.0,549.0
3,1,1,24,3,9,0,0,2,4,0,0,2,Nagpur,1339.35,16314.42
7,14,0,0,2,4,3,1,0,0,0,0,10,Chennai,589.5,1587.0
6,0,0,0,3,2,2,8,0,0,0,0,9,Vadodara,318.0,1356.1
1,1,1,24,1,9,2,3,3,3,1,3,6,Kolkata,611.55,3986.62
0,0,1,24,3,1,0,0,1,4,0,0,3,New Delhi,247.8,815.1
8,0,2,24,0,0,1,2,3,5,1,3,9,New Delhi,307.5,1083.75
1,13,0,0,0,0,0,0,1,5,1,3,8,Pune,102.75,453.19
5,0,2,24,3,2,0,0,0,0,0,0,3,Faridabad,486.0,2392.2
5,10,1,24,1,8,1,5,1,2,0,0,6,Chennai,597.9,1637.4
0,0,2,24,0,0,3,6,2,1,1,0,3,Ratnagiri,272.4,2192.1
6,16,0,0,0,0,2,4,2,4,1,2,5,Shimla,294.6,707.23
0,0,1,24,1,10,0,0,1,9,0,0,2,Pune,568.8,6143.16
6,2,0,0,3,2,3,5,1,5,1,1,11,Noida,370.5,2183.25
1,10,2,24,2,2,2,2,0,0,0,0,11,Ahmedabad,430.5,1941.1
8,5,1,24,0,0,0,0,2,10,0,0,8,Navi Mumbai,222.0,1675.5
3,4,2,24,0,0,1,4,2,0,0,0,10,Navi Mumbai,255.0,2013.75
7,9,2,24,2,6,3,5,1,8,1,0,8,Mumbai,952.35,11206.02
8,9,0,0,3,2,3,1,0,0,1,2,8,Ahmedabad,486.0,2229.7
5,13,2,24,1,6,2,7,3,2,1,1,6,New Delhi,703.95,3527.65
8,7,0,0,2,4,2,6,3,10,1,2,5,Navi Mumbai,603.0,6594.6
0,0,1,24,3,2,0,0,1,6,0,0,12,Faridabad,385.2,1742.04
0,0,0,0,1,6,3,0,1,6,0,0,4,Mumbai,277.2,2241.3
4,10,1,24,1,7,0,0,3,6,1,0,9,Vadodara,534.6,2482.42
6,16,1,24,2,10,1,8,1,3,1,0,10,Gurgaon,1251.6,7818.86
5,3,1,24,2,1,3,6,0,0,1,0,11,Noida,285.75,1639.5
3,9,0,0,1,2,1,3,3,4,1,3,2,Noida,241.65,1374.9
5,15,1,24,1,10,3,8,0,0,0,0,3,Vadodara,798.75,3856.0
2,1,2,24,1,6,1,2,2,8,1,3,2,Chennai,583.2,1549.2
5,7,0,0,2,8,3,5,0,0,1,0,12,Shimla,843.75,4405.5
2,6,1,24,1,1,1,7,1,6,1,3,11,Kolkata,275.7,1504.2
3,13,1,24,2,4,0,0,2,5,1,1,6,Gurgaon,590.25,3123.28
8,12,0,0,2,2,3,7,2,2,1,3,5,Noida,531.3,3239.4
6,5,1,24,2,1,3,6,0,0,0,0,1,Chennai,319.5,508.5
2,1,0,0,0,0,2,0,3,10,1,0,10,New Delhi,40.5,121.5
4,5,0,0,1,1,1,5,1,9,0,0,3,Ratnagiri,115.8,586.95
8,12,0,0,2,7,3,4,0,0,1,0,12,Navi Mumbai,882.0,10277.4
3,2,2,24,0,0,1,1,0,0,0,0,1,Mumbai,232.5,1783.12
0,0,0,0,2,9,2,2,2,5,0,0,5,Noida,834.0,5312.9
1,12,0,0,2,0,1,4,0,0,1,3,8,Dahej,106.5,392.62
5,4,1,24,2,6,2,3,1,3,0,0,1,Faridabad,714.6,4006.16
6,10,1,24,0,0,3,6,0,0,1,3,1,New Delhi,364.5,1340.25
2,4,2,24,3,8,3,4,2,1,1,1,4,Shimla,1374.9,7996.07
6,10,1,24,2,6,1,4,0,0,1,2,11,Dahej,840.0,4070.5
6,13,2,24,2,8,2,1,0,0,0,0,1,Chennai,1117.5,4755.0
4,15,0,0,1,4,2,3,2,8,1,2,4,New Delhi,397.2,1487.4
6,8,1,24,1,9,0,0,3,4,1,2,11,Kolkata,680.4,4503.0
7,12,0,0,1,5,2,6,1,6,0,0,10,New Delhi,457.2,1871.8
4,11,0,0,3,1,0,0,3,3,0,0,5,Navi Mumbai,244.8,1909.2
1,11,2,24,1,3,1,7,3,8,1,1,12,Hyderabad,448.05,2542.45
2,5,1,24,1,8,1,7,0,0,0,0,10,Noida,511.5,3103.78
7,16,0,0,0,0,1,1,3,1,1,2,7,Mumbai,303.6,2524.68
7,12,2,24,1,2,2,8,2,2,0,0,3,Dahej,547.8,2551.06
4,13,1,24,2,3,3,8,1,4,0,0,12,Hyderabad,571.8,3656.2
0,0,2,24,3,3,2,0,1,5,1,1,11,Kolkata,649.5,4271.25
5,13,2,24,0,0,1,1,1,7,1,3,11,Navi Mumbai,441.15,4422.87
0,0,2,24,1,8,3,1,0,0,1,3,12,Shimla,652.5,3112.65
4,4,0,0,2,10,1,7,2,2,0,0,5,Mumbai,961.8,11330.76
1,9,1,24,1,0,3,0,2,10,1,0,2,Navi Mumbai,152.25,960.56
6,7,0,0,2,9,0,0,1,4,1,2,1,Dahej,954.3,4664.86
1,2,1,24,1,10,1,5,3,0,1,2,10,Dahej,622.5,2939.5
5,0,1,24,0,0,0,0,1,4,0,0,5,Navi Mumbai,112.8,556.2
5,9,1,24,2,2,1,5,1,3,0,0,9,Chennai,407.85,773.55
8,4,2,24,0,0,0,0,2,8,0,0,5,Chennai,307.2,471.6
0,0,0,0,2,3,2,1,0,0,0,0,1,Dahej,276.0,1137.7
3,1,0,0,3,9,3,7,3,10,1,2,7,Noida,1365.75,8955.39
8,11,2,24,3,10,0,0,3,5,0,0,12,Vadodara,1782.0,8968.9
1,6,2,24,2,10,0,0,3,0,0,0,5,Nagpur,1129.5,13544.4
8,1,0,0,0,0,0,0,0,0,1,0,4,New Delhi,18.0,54.0
6,1,0,0,2,6,1,8,1,4,1,0,3,Nagpur,582.3,6321.36
0,0,2,24,2,9,0,0,0,0,0,0,1,Hyderabad,1026.0,7744.0
4,5,0,0,3,7,0,0,3,9,1,0,8,New Delhi,1022.4,5979.2
0,0,2,24,2,5,2,6,3,1,0,0,12,Nagpur,705.6,7948.92
0,0,0,0,3,8,1,0,1,0,0,0,10,Dahej,1080.0,5318.5
5,11,2,24,3,5,1,3,0,0,0,0,12,Noida,1023.75,6612.69
1,2,1,24,2,3,2,2,0,0,0,0,4,Mumbai,394.5,3779.1
1,1,0,0,3,5,2,5,3,10,1,0,10,Faridabad,743.25,4209.57
7,11,1,24,0,0,0,0,3,8,1,0,2,Dahej,310.05,1314.76
7,3,0,0,0,0,1,2,0,0,0,0,3,Mumbai,53.25,226.31
6,8,0,0,2,3,0,0,2,5,1,0,11,Ahmedabad,390.0,1730.5
1,15,2,24,0,0,3,1,2,3,1,0,4,Mumbai,265.95,2125.99
5,6,1,24,2,6,1,5,3,1,0,0,2,Nagpur,734.1,8325.12
1,2,2,24,1,10,1,5,2,6,1,2,9,Pune,744.9,8467.68
7,0,0,0,1,3,0,0,2,4,0,0,11,Hyderabad,144.6,460.7
1,11,2,24,3,4,2,6,1,2,1,2,3,New Delhi,864.15,4713.2
3,10,2,24,0,0,2,2,0,0,0,0,6,Shimla,295.5,710.99
6,7,2,24,1,9,2,6,2,6,0,0,5,Noida,765.9,4846.41
6,1,0,0,2,9,3,5,1,6,0,0,7,Mumbai,875.7,10194.24
1,8,0,0,2,4,2,4,2,10,0,0,2,Ahmedabad,426.0,1917.7
4,15,0,0,1,8,1,0,0,0,1,3,6,Mumbai,562.5,6060.0
4,16,2,24,3,6,3,1,0,0,0,0,3,Faridabad,1179.0,7303.4
1,2,1,24,1,6,2,6,2,4,1,0,12,Faridabad,428.1,2018.75
0,0,0,0,0,0,2,4,3,5,0,0,12,Ahmedabad,42.0,128.1
0,0,0,0,2,2,0,0,2,5,1,0,6,Ahmedabad,192.0,756.0
7,0,2,24,1,3,2,1,2,7,0,0,2,Kolkata,373.8,2203.5
0,0,2,24,1,0,0,0,3,6,1,0,6,Ratnagiri,237.6,1835.4
1,16,1,24,2,3,1,2,0,0,0,0,9,Navi Mumbai,420.0,4131.0
1,0,2,24,2,4,0,0,0,0,1,3,11,Chennai,643.5,1911.0
7,5,1,24,1,0,0,0,2,3,1,2,7,Dahej,238.95,955.54
7,9,2,24,3,7,0,0,0,0,0,0,3,New Delhi,1302.75,8222.0
0,0,1,24,0,0,2,3,2,4,1,3,9,Navi Mumbai,203.1,1481.77
2,0,0,0,2,2,3,8,2,2,1,0,7,Shimla,256.8,549.61
7,1,1,24,2,0,0,0,2,10,0,0,8,New Delhi,147.75,443.25
1,1,1,24,3,4,3,6,0,0,0,0,10,Ahmedabad,704.25,3364.6
5,10,2,24,3,2,2,6,0,0,1,3,11,Kolkata,702.0,4665.0
0,0,0,0,2,4,0,0,0,0,1,3,1,Vadodara,427.5,1925.5
2,2,0,0,3,0,0,0,0,0,0,0,12,Navi Mumbai,9.0,38.25
2,1,2,24,1,7,3,5,0,0,1,2,9,Shimla,625.5,2930.13
1,14,2,24,3,3,2,0,2,0,0,0,5,Ratnagiri,652.5,7248.0
6,7,1,24,1,5,0,0,2,4,1,1,2,Dahej,459.6,2092.42
5,6,2,24,3,6,1,6,1,2,0,0,3,Hyderabad,1113.9,8535.1
6,3,1,24,2,1,3,1,1,4,1,3,5,Pune,319.8,2748.24
5,13,0,0,0,0,2,3,1,10,1,2,5,Hyderabad,221.25,858.75
6,9,1,24,1,1,3,8,3,2,1,2,1,New Delhi,398.7,1494.15
7,13,0,0,0,0,3,5,0,0,0,0,8,Gurgaon,249.75,928.69
4,4,0,0,0,0,3,2,1,7,0,0,1,Dahej,62.4,205.2
7,9,2,24,1,6,1,0,1,7,1,0,6,Pune,636.15,7032.18
3,11,1,24,2,7,3,7,0,0,0,0,10,Gurgaon,875.25,5146.77
2,3,2,24,1,4,3,7,2,5,1,2,1,Mumbai,529.5,5624.4
8,10,1,24,3,9,0,0,0,0,0,0,4,Gurgaon,1503.0,9603.8
4,5,0,0,2,6,1,8,0,0,0,0,6,Dahej,609.0,2869.3
3,15,2,24,0,0,0,0,1,9,1,3,3,Chennai,395.55,736.65
6,5,1,24,3,8,0,0,2,3,1,1,8,Kolkata,1285.2,9039.0
4,1,2,24,0,0,3,6,2,5,1,0,4,Shimla,291.0,692.22
3,8,0,0,1,10,2,7,1,3,1,2,2,Navi Mumbai,594.6,6483.72
6,9,1,24,3,7,0,0,0,0,0,0,9,Navi Mumbai,1174.5,14138.4
6,3,1,24,3,1,3,1,1,0,0,0,7,Shimla,292.5,698.48
7,11,1,24,0,0,3,1,1,8,0,0,2,Nagpur,299.85,2473.46
2,14,1,24,2,8,0,0,0,0,1,3,6,Hyderabad,958.5,7136.5
7,12,1,24,2,5,0,0,3,10,1,1,3,Noida,805.5,5117.67
5,5,1,24,0,0,0,0,1,9,0,0,11,Chennai,175.05,112.58
7,16,2,24,0,0,1,7,3,9,1,0,7,Mumbai,521.4,5517.48
2,12,2,24,1,9,1,7,1,9,0,0,6,Ahmedabad,706.8,3377.86
5,10,1,24,1,4,0,0,2,1,1,1,8,Gurgaon,425.4,2001.33
3,12,0,0,3,2,2,1,3,4,1,3,2,Ratnagiri,438.9,4391.82
3,8,0,0,3,7,3,6,1,7,0,0,5,Dahej,1061.4,5221.78
6,7,0,0,2,2,0,0,2,10,0,0,11,Nagpur,298.5,2459.62
1,3,2,24,3,9,1,1,3,5,1,3,9,Nagpur,1526.25,18781.5
1,16,0,0,0,0,1,8,2,3,0,0,2,Navi Mumbai,67.2,285.6
5,16,1,24,2,10,2,4,3,4,0,0,11,Nagpur,1226.4,14823.48
7,0,1,24,0,0,1,7,3,5,1,3,3,Noida,214.5,1212.0
6,14,0,0,1,5,3,4,3,0,0,0,11,Gurgaon,450.0,2160.0
1,6,0,0,3,10,2,7,3,8,0,0,5,New Delhi,1434.3,9274.4
0,0,2,24,0,0,3,4,2,4,0,0,11,Dahej,261.6,1062.82
8,9,2,24,3,2,2,5,1,8,1,0,1,Dahej,687.6,3278.02
1,6,1,24,1,6,2,4,2,2,0,0,3,Chennai,420.3,810.9
1,8,1,24,3,7,0,0,0,0,0,0,5,Ahmedabad,1071.0,5271.7
8,1,1,24,0,0,0,0,3,8,1,2,10,Hyderabad,199.8,709.1
3,13,1,24,3,10,1,6,2,10,0,0,2,New Delhi,1587.75,10502.0
5,15,0,0,0,0,0,0,1,5,1,0,7,Hyderabad,174.75,596.38
6,10,0,0,0,0,2,5,1,5,1,2,2,Chennai,216.0,198.0
7,0,0,0,3,0,3,7,0,0,0,0,2,Chennai,63.0,0.0
0,0,2,24,1,9,2,8,3,10,1,3,8,Vadodara,772.5,3719.5
4,10,0,0,1,5,2,1,0,0,1,1,4,Mumbai,343.5,3075.3
8,1,0,0,2,6,2,2,0,0,0,0,7,Noida,570.0,3504.5
0,0,2,24,2,2,0,0,3,6,1,3,10,Navi Mumbai,485.1,5029.38
4,16,0,0,0,0,1,2,0,0,1,3,10,Kolkata,217.5,1155.0
5,4,2,24,0,0,2,0,3,2,1,1,7,New Delhi,290.7,1008.15
3,0,2,24,3,1,1,2,1,10,0,0,1,Ahmedabad,369.0,1621.3
0,0,2,24,0,0,3,2,3,9,0,0,1,Navi Mumbai,266.4,2130.6
3,0,2,24,0,0,2,7,0,0,0,0,2,Ahmedabad,258.0,1044.1
3,5,0,0,3,0,1,5,3,5,0,0,11,New Delhi,66.75,200.25
2,10,1,24,1,8,1,6,3,4,1,1,8,Navi Mumbai,567.9,6131.28
0,0,2,24,1,0,1,4,3,2,1,0,8,Gurgaon,235.2,852.3
6,1,2,24,3,4,2,6,1,5,0,0,9,Kolkata,811.5,5486.25
4,13,2,24,0,0,0,0,1,1,1,3,6,New Delhi,401.7,1511.05
5,3,1,24,0,0,2,2,0,0,0,0,3,Shimla,153.75,119.89
5,16,0,0,0,0,2,8,1,6,1,2,5,Gurgaon,280.2,1088.55
2,0,0,0,2,7,2,7,0,0,0,0,1,Vadodara,672.0,3196.9
8,11,0,0,0,0,2,1,1,0,1,3,1,Navi Mumbai,271.5,2182.88
1,11,0,0,1,8,0,0,2,1,0,0,12,Mumbai,387.15,3677.67
0,0,0,0,0,0,2,0,0,0,0,0,3,Ahmedabad,0.0,0.0
4,8,0,0,2,0,0,0,0,0,1,2,12,Ratnagiri,117.0,599.25
1,6,0,0,3,8,1,6,3,6,1,0,7,Vadodara,1133.1,5594.62
4,0,2,24,1,1,0,0,2,4,0,0,8,Hyderabad,270.6,1204.2
7,6,2,24,3,5,0,0,1,3,0,0,4,Vadodara,989.1,4845.82
3,4,0,0,1,5,0,0,1,9,1,2,6,Ahmedabad,307.8,1303.06
6,6,2,24,1,0,1,3,3,9,1,2,11,Ratnagiri,383.4,3625.92
1,15,2,24,2,7,0,0,0,0,0,0,6,Dahej,879.75,4277.2
6,15,1,24,0,0,1,7,2,0,0,0,6,Ahmedabad,331.5,1426.3
1,3,1,24,0,0,3,4,0,0,0,0,6,Nagpur,150.75,945.19
7,7,1,24,1,3,2,7,3,9,1,1,1,Chennai,450.15,900.45
3,2,2,24,2,10,2,7,2,6,1,3,1,New Delhi,1253.4,7827.2
2,11,0,0,2,3,3,3,0,0,1,3,9,Chennai,414.0,792.0
5,14,1,24,1,9,0,0,3,7,1,3,3,Vadodara,763.2,3671.14
5,5,1,24,0,0,1,7,1,10,1,3,8,Ratnagiri,264.75,2113.69
6,4,2,24,0,0,1,8,2,7,0,0,1,Mumbai,310.8,2624.04
0,0,1,24,2,9,0,0,0,0,1,1,12,Dahej,940.5,4593.1
8,6,1,24,2,5,1,8,3,6,0,0,7,New Delhi,711.6,3581.2
